timestamp,cpu_percent,memory_percent,memory_used,memory_availabe,disk_percent,disk_used,disk_free,bytes_sent,bytes_received
2024-11-13 21:00:39,6.1,79.8,3019.296875,1653.1875,87.3,12592.8046875,1827.65234375,755.1748046875,726.3193359375
2024-11-13 21:00:45,14.1,80.5,3109.140625,1601.09375,87.3,12592.8046875,1827.4609375,755.1884765625,726.3349609375
2024-11-13 21:00:51,19.7,79.8,3035.59375,1654.578125,87.3,12592.8046875,1827.04296875,755.2060546875,726.37109375
2024-11-13 21:00:57,12.0,80.2,3034.234375,1620.15625,87.3,12592.8046875,1826.78125,755.2666015625,726.44921875
2024-11-13 21:01:03,14.8,80.1,3071.875,1627.328125,87.4,12592.8046875,1822.92578125,755.28515625,726.47265625
2024-11-13 21:01:09,10.6,79.3,3012.5,1695.890625,87.4,12592.8046875,1822.47265625,755.3193359375,726.546875
2024-11-13 21:01:15,10.9,80.3,3085.65625,1612.421875,87.4,12592.8046875,1822.140625,755.3193359375,726.546875
2024-11-13 21:01:21,14.4,79.8,3032.75,1658.234375,87.4,12592.8046875,1822.1484375,755.3193359375,726.5478515625
2024-11-13 21:01:27,16.0,81.8,3017.875,1494.265625,87.4,12592.8046875,1821.765625,755.36328125,726.5751953125
2024-11-13 21:01:33,12.9,81.4,2972.59375,1521.046875,87.4,12592.8046875,1821.27734375,755.5546875,726.6240234375
2024-11-13 21:01:39,32.0,81.2,3009.03125,1541.640625,87.4,12592.8046875,1820.6484375,755.5830078125,726.6435546875
2024-11-13 21:01:45,31.2,82.3,3028.4375,1446.296875,87.4,12592.8046875,1823.30078125,755.619140625,726.921875
2024-11-13 21:01:51,43.3,81.9,2994.6875,1485.859375,87.7,12592.8046875,1771.54296875,755.6484375,727.0576171875
2024-11-13 21:01:57,37.3,80.8,2905.890625,1570.5,87.7,12592.8046875,1770.72265625,755.65234375,727.14453125
2024-11-13 21:02:03,15.1,79.9,2888.171875,1650.140625,87.7,12592.8046875,1770.515625,755.6533203125,727.14453125
2024-11-13 21:02:09,15.5,79.5,2964.4375,1678.578125,87.7,12592.8046875,1770.453125,755.6865234375,727.1884765625
2024-11-13 21:02:15,23.2,80.9,3020.171875,1566.484375,87.7,12592.8046875,1769.296875,755.7470703125,727.2666015625
2024-11-13 21:02:21,2.7,80.0,2934.046875,1636.875,87.7,12592.8046875,1768.73046875,755.755859375,727.2685546875
2024-11-13 21:02:27,1.7,79.6,2955.0625,1673.921875,87.7,12592.8046875,1769.26953125,755.7734375,727.2958984375
2024-11-13 21:02:33,11.5,80.1,3026.78125,1629.625,87.7,12592.8046875,1769.26953125,755.7734375,727.2958984375
2024-11-13 21:02:39,2.4,79.8,3031.21875,1653.203125,87.7,12592.8046875,1769.15234375,755.783203125,727.3134765625
2024-11-13 21:02:45,18.6,79.9,2991.296875,1646.640625,87.7,12592.8046875,1770.2265625,755.7861328125,727.3134765625
2024-11-13 21:02:51,7.0,79.4,3011.015625,1686.328125,87.7,12592.8046875,1769.96484375,755.814453125,727.3544921875
2024-11-13 21:02:57,2.2,79.5,3026.796875,1675.296875,87.7,12592.8046875,1769.9140625,755.814453125,727.35546875
2024-11-13 21:03:03,3.7,79.3,3071.640625,1695.625,87.7,12592.8046875,1769.82421875,755.82421875,727.37109375
2024-11-13 21:03:09,3.0,79.3,3076.0625,1695.265625,87.7,12592.8046875,1769.03125,755.8623046875,727.4423828125
2024-11-13 21:03:15,11.0,79.3,3057.671875,1691.90625,87.7,12592.8046875,1768.99609375,755.880859375,727.45703125
2024-11-13 21:03:21,3.7,79.9,2977.59375,1643.09375,87.7,12592.8046875,1768.8671875,755.8857421875,727.462890625
2024-11-13 21:03:27,3.3,80.0,3008.078125,1641.328125,87.7,12592.8046875,1768.86328125,755.908203125,727.4912109375
2024-11-13 21:03:33,7.5,79.9,3005.25,1648.671875,87.7,12592.8046875,1768.859375,755.96875,727.5068359375
2024-11-13 21:03:39,26.7,79.4,2987.265625,1690.765625,87.4,12592.8046875,1823.51953125,756.02734375,727.5234375
2024-11-13 21:03:45,22.3,81.2,2951.3125,1536.453125,87.4,12592.8046875,1823.60546875,756.04296875,727.5322265625
2024-11-13 21:03:51,31.7,80.9,2984.1875,1562.09375,87.4,12592.8046875,1822.8359375,756.07421875,727.5615234375
2024-11-13 21:03:57,23.7,80.5,2927.15625,1600.90625,87.4,12592.8046875,1822.41015625,756.08984375,727.580078125
2024-11-13 21:04:03,31.0,80.3,2944.875,1614.9375,87.4,12592.8046875,1823.46484375,756.1630859375,727.671875
2024-11-13 21:04:09,17.7,79.9,2957.0,1648.203125,87.4,12592.8046875,1823.0390625,756.1748046875,727.6875
2024-11-13 21:04:15,20.8,80.7,2970.71875,1579.0625,87.4,12592.8046875,1822.71875,756.1875,727.73046875
2024-11-13 21:04:21,11.9,80.7,3008.203125,1582.140625,87.4,12592.8046875,1822.53125,756.1904296875,727.7392578125
2024-11-13 21:04:27,26.9,80.3,3020.171875,1616.921875,87.3,12592.8046875,1826.16015625,756.2099609375,727.763671875
2024-11-13 21:04:33,9.4,80.8,2960.484375,1574.1875,87.3,12592.8046875,1828.17578125,756.21875,727.771484375
2024-11-13 21:04:39,5.0,80.5,2981.671875,1599.515625,87.3,12592.8046875,1827.90234375,756.21875,727.771484375
2024-11-13 21:04:45,7.5,80.5,2996.65625,1601.390625,87.3,12592.8046875,1827.89453125,756.2236328125,727.7763671875
2024-11-13 21:04:51,15.3,79.1,3110.765625,1714.765625,87.3,12592.8046875,1827.8515625,756.2578125,727.810546875
2024-11-13 21:04:57,3.1,78.7,3065.859375,1748.640625,87.3,12592.8046875,1828.94921875,756.2724609375,727.8408203125
2024-11-13 21:05:03,3.6,78.0,3030.46875,1799.109375,87.3,12592.8046875,1828.94921875,756.2724609375,727.84375
2024-11-13 21:05:09,2.5,79.4,3048.234375,1686.40625,87.3,12592.8046875,1828.74609375,756.330078125,727.91015625
2024-11-13 21:05:15,1.7,79.3,3052.875,1695.203125,87.3,12592.8046875,1828.6875,756.3369140625,727.91796875
2024-11-13 21:05:21,11.8,78.5,3011.71875,1757.453125,87.3,12592.8046875,1832.0234375,756.3544921875,727.9521484375
2024-11-13 21:05:27,15.5,78.5,3008.734375,1762.46875,87.3,12592.8046875,1830.95703125,756.380859375,727.990234375
2024-11-13 21:05:33,9.6,79.8,3072.703125,1654.734375,87.3,12592.8046875,1830.94140625,756.3828125,727.9921875
2024-11-13 21:05:39,9.0,80.2,3065.859375,1626.046875,87.3,12592.8046875,1830.78515625,756.3828125,727.9931640625
2024-11-13 21:05:45,14.3,79.7,3097.28125,1662.296875,87.3,12592.8046875,1830.14453125,756.4130859375,728.017578125
2024-11-13 21:05:51,2.1,79.3,3045.9375,1695.53125,87.3,12592.8046875,1830.140625,756.431640625,728.0263671875
2024-11-13 21:05:57,2.1,79.1,3041.765625,1715.078125,87.3,12592.8046875,1830.44140625,756.431640625,728.0263671875
2024-11-13 21:06:03,9.2,79.2,3076.203125,1699.921875,87.3,12592.8046875,1830.265625,756.4326171875,728.02734375
2024-11-13 21:06:09,7.9,79.5,3092.484375,1680.328125,87.3,12592.8046875,1830.0703125,756.4931640625,728.134765625
2024-11-13 21:06:15,5.2,79.5,3098.59375,1675.5,87.3,12592.8046875,1829.94140625,756.5048828125,728.16796875
2024-11-13 21:06:21,14.2,79.5,3122.234375,1683.453125,87.3,12592.8046875,1829.93359375,756.51171875,728.17578125
2024-11-13 21:06:27,11.0,79.3,3112.96875,1693.359375,87.3,12592.8046875,1829.8984375,756.5302734375,728.1904296875
2024-11-13 21:06:33,11.5,79.0,3107.5,1716.453125,87.3,12592.8046875,1829.890625,756.53125,728.19140625
2024-11-13 21:06:39,12.2,79.0,3127.796875,1722.703125,87.3,12592.8046875,1829.19921875,756.53515625,728.2001953125
2024-11-13 21:06:45,6.5,78.8,3109.984375,1738.40625,87.3,12592.8046875,1829.08203125,756.552734375,728.212890625
2024-11-13 21:06:51,10.6,79.0,3147.265625,1722.453125,87.3,12592.8046875,1829.0546875,756.556640625,728.2177734375
2024-11-13 21:06:57,8.4,78.4,3113.0625,1765.515625,87.3,12592.8046875,1829.05078125,756.568359375,728.2275390625
2024-11-13 21:07:03,9.7,78.7,3150.375,1747.28125,87.3,12592.8046875,1829.03515625,756.5732421875,728.23046875
2024-11-13 21:07:09,9.8,78.7,3159.890625,1744.203125,87.3,12592.8046875,1828.88671875,756.58203125,728.2412109375
2024-11-13 21:07:15,4.1,78.4,3147.15625,1772.734375,87.3,12592.8046875,1828.77734375,756.5888671875,728.24609375
2024-11-13 21:07:21,11.6,78.9,3168.171875,1728.515625,87.3,12592.8046875,1828.765625,756.59375,728.251953125
2024-11-13 21:07:27,4.2,78.6,3144.21875,1752.21875,87.3,12592.8046875,1828.76171875,756.59375,728.251953125
2024-11-13 21:07:33,11.4,78.5,3102.90625,1762.453125,87.3,12592.8046875,1828.59765625,756.59375,728.2529296875
2024-11-13 21:07:40,5.0,78.5,3032.75,1760.59375,87.3,12592.8046875,1830.74609375,756.6005859375,728.26171875
2024-11-13 21:07:46,5.4,79.2,3082.59375,1705.703125,87.3,12592.8046875,1830.65625,756.6142578125,728.2744140625
2024-11-13 21:07:52,6.1,78.4,3035.875,1770.53125,87.3,12592.8046875,1830.5078125,756.6259765625,728.2822265625
2024-11-13 21:07:58,16.8,79.2,3161.359375,1703.625,87.3,12592.8046875,1831.8046875,756.650390625,728.3271484375
2024-11-13 21:08:04,5.1,78.7,3120.828125,1748.359375,87.3,12592.8046875,1830.9453125,756.7041015625,728.3740234375
2024-11-13 21:08:10,9.2,78.1,3100.71875,1796.703125,87.3,12592.8046875,1835.26953125,756.73828125,728.4072265625
2024-11-13 21:08:16,12.9,79.5,3188.6875,1675.65625,87.3,12592.8046875,1834.984375,756.744140625,728.4130859375
2024-11-13 21:08:22,11.8,79.8,3117.171875,1655.75,87.3,12592.8046875,1834.765625,756.7509765625,728.4208984375
2024-11-13 21:08:28,4.8,78.6,3042.609375,1756.78125,87.3,12592.8046875,1834.65625,756.779296875,728.4599609375
2024-11-13 21:08:34,8.1,78.9,3132.109375,1728.59375,87.3,12592.8046875,1834.53125,756.791015625,728.4736328125
2024-11-13 21:08:40,5.4,78.8,3138.234375,1739.234375,87.3,12592.8046875,1834.4296875,756.8046875,728.482421875
2024-11-13 21:08:46,10.6,78.5,3168.015625,1761.125,87.3,12592.8046875,1834.41015625,756.8076171875,728.486328125
2024-11-13 21:08:52,5.0,78.2,3188.84375,1786.203125,87.3,12592.8046875,1834.40234375,756.83203125,728.5078125
2024-11-13 21:08:58,10.6,78.1,3195.21875,1794.390625,87.3,12592.8046875,1834.38671875,756.841796875,728.515625
2024-11-13 21:09:04,4.2,77.9,3193.0,1811.703125,87.3,12592.8046875,1834.30859375,756.8525390625,728.525390625
2024-11-13 21:09:10,13.9,77.8,3198.765625,1818.375,87.3,12592.8046875,1834.17578125,756.8525390625,728.525390625
2024-11-13 21:09:16,17.4,77.9,3210.546875,1808.921875,87.3,12592.8046875,1834.203125,756.8603515625,728.533203125
2024-11-13 21:09:22,17.7,78.0,3208.59375,1802.421875,87.3,12592.8046875,1834.23828125,756.869140625,728.541015625
2024-11-13 21:09:28,14.7,78.3,3091.984375,1778.75,87.3,12592.8046875,1833.96875,756.8701171875,728.5419921875
2024-11-13 21:09:34,30.0,79.5,3059.515625,1681.859375,87.3,12592.8046875,1833.7265625,756.990234375,728.5693359375
2024-11-13 21:09:40,31.2,79.4,3079.734375,1684.59375,87.3,12592.8046875,1833.203125,756.9970703125,728.609375
2024-11-13 21:09:46,14.4,79.6,3071.28125,1667.90625,87.3,12592.8046875,1833.1328125,757.025390625,728.6533203125
2024-11-13 21:09:52,13.0,79.9,3081.421875,1646.984375,87.3,12592.8046875,1832.9765625,757.0361328125,728.6650390625
2024-11-13 21:09:58,6.9,79.3,3067.484375,1695.65625,87.3,12592.8046875,1832.9609375,757.0361328125,728.6650390625
2024-11-13 21:10:04,5.6,78.7,3038.140625,1742.546875,87.3,12592.8046875,1832.453125,757.0458984375,728.673828125
2024-11-13 21:10:10,18.4,78.6,3104.8125,1750.890625,87.3,12592.8046875,1832.171875,757.0576171875,728.6875
2024-11-13 21:10:16,20.9,79.2,3124.578125,1700.015625,87.3,12592.8046875,1831.87890625,757.103515625,728.7333984375
2024-11-13 21:10:22,30.4,81.3,3068.90625,1533.90625,87.3,12592.8046875,1831.34765625,757.119140625,728.7705078125
2024-11-13 21:10:28,20.8,80.4,2999.25,1604.546875,87.3,12592.8046875,1830.43359375,757.162109375,728.8271484375
2024-11-13 21:10:34,22.5,80.3,2986.796875,1617.203125,87.3,12592.8046875,1830.6015625,757.1669921875,728.837890625
2024-11-13 21:10:40,12.7,81.2,3071.125,1538.921875,87.3,12592.8046875,1830.0859375,757.1728515625,728.8505859375
2024-11-13 21:10:46,16.8,80.7,2985.265625,1583.171875,87.3,12592.8046875,1839.7734375,757.17578125,728.884765625
2024-11-13 21:10:52,10.7,80.0,3066.46875,1636.40625,87.3,12592.8046875,1839.75390625,757.1875,728.900390625
2024-11-13 21:10:58,19.6,79.6,3120.890625,1669.515625,87.3,12592.8046875,1839.3671875,757.2041015625,728.9140625
2024-11-13 21:11:04,10.5,79.3,3041.25,1693.25,87.3,12592.8046875,1839.3046875,757.208984375,728.966796875
2024-11-13 21:11:10,11.0,79.5,3093.078125,1683.21875,87.3,12592.8046875,1839.1640625,757.2265625,728.998046875
2024-11-13 21:11:16,3.8,79.3,3087.203125,1695.96875,87.3,12592.8046875,1839.08984375,757.2275390625,728.9990234375
2024-11-13 21:11:22,7.1,79.3,3115.15625,1693.21875,87.2,12592.8046875,1842.953125,757.2275390625,728.9990234375
2024-11-13 21:11:28,10.3,79.1,3095.25,1714.8125,87.2,12592.8046875,1842.9453125,757.2421875,729.01953125
2024-11-13 21:11:34,2.0,78.7,3110.09375,1742.140625,87.2,12592.8046875,1842.9375,757.2509765625,729.0283203125
2024-11-13 21:11:40,7.6,78.9,3162.21875,1728.78125,87.2,12592.8046875,1842.88671875,757.251953125,729.029296875
2024-11-13 21:11:46,2.1,78.9,3135.671875,1727.59375,87.2,12592.8046875,1842.88671875,757.259765625,729.037109375
2024-11-13 21:11:52,9.5,78.4,3123.28125,1771.828125,87.2,12592.8046875,1842.8828125,757.259765625,729.037109375
2024-11-13 21:11:58,11.3,78.0,3100.109375,1804.515625,87.2,12592.8046875,1842.78125,757.263671875,729.044921875
2024-11-13 21:12:04,9.6,78.5,3148.796875,1761.3125,87.2,12592.8046875,1842.78515625,757.2646484375,729.0458984375
2024-11-13 21:12:10,10.9,78.2,3130.234375,1782.953125,87.2,12592.8046875,1842.78515625,757.2646484375,729.0458984375
2024-11-13 21:12:16,13.7,79.8,3187.875,1654.625,87.2,12592.8046875,1842.3984375,757.279296875,729.064453125
2024-11-13 21:12:22,10.6,78.9,3128.015625,1729.8125,87.2,12592.8046875,1842.34375,757.294921875,729.0859375
2024-11-13 21:12:28,13.2,78.6,3159.640625,1756.203125,87.2,12592.8046875,1842.3359375,757.3388671875,729.1015625
2024-11-13 21:12:34,17.3,78.4,3165.953125,1771.46875,87.2,12592.8046875,1842.3203125,757.3876953125,729.146484375
2024-11-13 21:12:40,15.9,79.4,3182.03125,1690.78125,87.2,12592.8046875,1842.16796875,757.4091796875,729.1845703125
2024-11-13 21:12:46,11.5,78.3,3115.984375,1778.671875,87.2,12592.8046875,1842.1328125,757.4130859375,729.1845703125
2024-11-13 21:12:52,10.4,78.4,3135.6875,1770.640625,87.2,12592.8046875,1842.046875,757.4130859375,729.1845703125
2024-11-13 21:12:58,11.6,78.6,3189.265625,1755.8125,87.2,12592.8046875,1848.97265625,757.4130859375,729.185546875
2024-11-13 21:13:04,4.2,78.0,3161.453125,1798.984375,87.2,12592.8046875,1848.953125,757.4130859375,729.185546875
2024-11-13 21:13:10,10.5,80.4,3093.15625,1602.109375,87.2,12592.8046875,1848.91796875,757.4267578125,729.2021484375
2024-11-13 21:13:16,11.4,77.7,2884.625,1825.6875,87.2,12592.8046875,1848.83984375,757.4267578125,729.2021484375
2024-11-13 21:13:22,10.7,78.2,2982.484375,1784.5625,87.2,12592.8046875,1849.1171875,757.4267578125,729.2021484375
2024-11-13 21:13:28,17.7,78.8,3059.59375,1736.90625,87.2,12592.8046875,1848.76953125,757.427734375,729.2021484375
2024-11-13 21:13:34,6.0,80.2,3096.0,1619.9375,87.2,12592.8046875,1847.1171875,757.4345703125,729.2197265625
2024-11-13 21:13:40,10.9,79.4,3049.734375,1686.390625,87.2,12592.8046875,1847.11328125,757.4345703125,729.2197265625
2024-11-13 21:13:46,6.0,79.4,3097.40625,1687.140625,87.2,12592.8046875,1846.96484375,757.4345703125,729.220703125
2024-11-13 21:13:52,9.1,79.2,3121.40625,1706.609375,87.2,12592.8046875,1846.95703125,757.4345703125,729.220703125
2024-11-13 21:13:58,2.1,78.4,3102.65625,1773.40625,87.2,12592.8046875,1846.8515625,757.447265625,729.2265625
2024-11-13 21:14:04,8.3,79.4,3140.875,1686.90625,87.2,12592.8046875,1847.99609375,757.4541015625,729.234375
2024-11-13 21:14:10,2.9,77.7,3096.078125,1827.734375,87.2,12592.8046875,1846.25,757.4912109375,729.2587890625
2024-11-13 21:14:16,6.9,78.4,3188.359375,1767.046875,87.2,12592.8046875,1847.0625,757.49609375,729.26953125
2024-11-13 21:14:22,9.0,77.3,3188.734375,1858.15625,87.2,12592.8046875,1846.91796875,757.5009765625,729.27734375
2024-11-13 21:14:28,6.1,77.4,3221.96875,1852.703125,87.2,12592.8046875,1846.890625,757.5166015625,729.291015625
2024-11-13 21:14:34,9.0,77.2,3224.125,1865.421875,87.2,12592.8046875,1846.71484375,757.5400390625,729.3046875
2024-11-13 21:14:40,12.6,77.3,3217.0,1857.90625,87.2,12592.8046875,1846.7265625,757.5400390625,729.3056640625
2024-11-13 21:14:46,2.0,76.3,3149.5,1937.796875,87.2,12592.8046875,1846.72265625,757.5634765625,729.3193359375
2024-11-13 21:14:52,6.4,76.5,3184.046875,1922.9375,87.2,12592.8046875,1846.6875,757.576171875,729.3251953125
2024-11-13 21:14:58,6.0,76.5,3184.03125,1926.265625,87.2,12592.8046875,1846.6640625,757.5810546875,729.33203125
2024-11-13 21:15:04,4.6,76.6,3247.09375,1913.859375,87.2,12592.8046875,1846.6328125,757.5947265625,729.3388671875
2024-11-13 21:15:10,15.1,77.0,3237.984375,1882.796875,87.1,12592.8046875,1868.23046875,757.6259765625,729.3642578125
2024-11-13 21:15:16,26.1,78.0,3177.84375,1800.90625,87.1,12592.8046875,1867.8984375,757.626953125,729.365234375
2024-11-13 21:15:22,28.4,78.0,3172.75,1800.953125,87.1,12592.8046875,1867.79296875,757.634765625,729.3681640625
2024-11-13 21:15:28,18.2,77.5,3117.75,1841.71875,87.1,12592.8046875,1868.578125,757.6357421875,729.369140625
2024-11-13 21:15:34,12.6,78.2,3181.984375,1786.34375,87.1,12592.8046875,1868.0234375,757.66796875,729.44921875
2024-11-13 21:15:40,4.1,77.5,3118.53125,1846.6875,87.1,12592.8046875,1867.97265625,757.66796875,729.44921875
2024-11-13 21:15:46,11.1,78.3,3168.6875,1776.453125,87.1,12592.8046875,1867.19140625,757.693359375,729.486328125
2024-11-13 21:15:52,12.2,77.9,3183.359375,1810.46875,87.1,12592.8046875,1866.9375,757.7001953125,729.4931640625
2024-11-13 21:15:58,2.1,77.6,3178.375,1834.28125,87.1,12592.8046875,1866.90625,757.7080078125,729.4990234375
2024-11-13 21:16:04,10.4,77.6,3198.390625,1835.9375,87.1,12592.8046875,1866.8359375,757.71875,729.5576171875
2024-11-13 21:16:10,6.6,77.2,3248.203125,1869.0625,87.1,12592.8046875,1866.79296875,757.740234375,729.5703125
2024-11-13 21:16:16,7.7,77.3,3257.8125,1859.3125,87.1,12592.8046875,1866.6875,757.7421875,729.572265625
2024-11-13 21:16:22,19.5,76.8,3243.625,1896.671875,87.1,12592.8046875,1866.86328125,757.7470703125,729.5791015625
2024-11-13 21:16:28,13.4,77.3,3306.65625,1862.953125,87.1,12592.8046875,1866.765625,757.7470703125,729.5791015625
2024-11-13 21:16:34,22.2,77.3,3089.4375,1856.96875,87.1,12592.8046875,1866.20703125,757.755859375,729.5927734375
2024-11-13 21:16:40,2.7,78.0,3177.046875,1799.40625,87.1,12592.8046875,1866.16796875,757.755859375,729.5927734375
2024-11-13 21:16:46,15.2,77.8,3150.359375,1818.390625,87.1,12592.8046875,1866.02734375,757.755859375,729.5927734375
2024-11-13 21:16:52,8.2,77.7,3156.203125,1823.0,87.1,12592.8046875,1865.76171875,757.755859375,729.5927734375
2024-11-13 21:16:58,22.5,77.7,3170.78125,1824.21875,87.1,12592.8046875,1867.4921875,757.7568359375,729.6005859375
2024-11-13 21:17:04,24.9,77.8,3155.203125,1819.453125,87.1,12592.8046875,1866.90625,757.759765625,729.62890625
2024-11-13 21:17:10,14.8,78.3,3188.296875,1780.015625,87.1,12592.8046875,1865.8359375,757.80078125,729.693359375
2024-11-13 21:17:16,18.8,79.3,3124.78125,1699.765625,87.1,12592.8046875,1865.328125,757.8076171875,729.6962890625
2024-11-13 21:17:22,7.6,78.9,3156.015625,1728.515625,87.1,12592.8046875,1865.625,757.8408203125,729.7314453125
2024-11-13 21:17:28,13.9,78.6,3174.21875,1754.53125,87.1,12592.8046875,1865.390625,757.845703125,729.7314453125
2024-11-13 21:17:34,12.0,77.6,3187.4375,1833.640625,87.1,12592.8046875,1865.37890625,757.8623046875,729.74609375
2024-11-13 21:17:40,10.9,77.3,3193.671875,1858.375,87.1,12592.8046875,1865.37890625,757.87890625,729.7529296875
2024-11-13 21:17:46,2.2,77.1,3216.90625,1874.65625,87.1,12592.8046875,1865.21875,757.8916015625,729.7587890625
2024-11-13 21:17:52,8.7,77.1,3224.234375,1878.84375,87.1,12592.8046875,1865.2109375,757.8974609375,729.759765625
2024-11-13 21:17:58,8.5,76.4,3182.15625,1937.359375,87.1,12592.8046875,1865.20703125,757.904296875,729.7607421875
2024-11-13 21:18:04,7.7,76.7,3216.40625,1907.28125,87.1,12592.8046875,1865.20703125,757.91015625,729.76171875
2024-11-13 21:18:10,11.9,75.9,3302.1875,1974.234375,87.1,12592.8046875,1865.18359375,757.9208984375,729.765625
2024-11-13 21:18:16,8.2,75.9,3302.984375,1977.875,87.1,12592.8046875,1865.1484375,757.93359375,729.7724609375
2024-11-13 21:18:23,2.1,75.7,3299.8125,1988.46875,87.1,12592.8046875,1865.1484375,757.947265625,729.7783203125
2024-11-13 21:18:29,14.7,74.8,3249.734375,2064.640625,87.1,12592.8046875,1865.01953125,757.947265625,729.779296875
2024-11-13 21:18:35,7.5,75.6,3295.3125,1996.421875,87.1,12592.8046875,1865.01953125,757.947265625,729.779296875
2024-11-13 21:18:41,8.5,75.8,3315.75,1985.453125,87.1,12592.8046875,1865.015625,757.9482421875,729.78515625
2024-11-13 21:18:47,11.0,76.4,3314.859375,1930.25,87.1,12592.8046875,1864.7265625,757.9755859375,729.81640625
2024-11-13 21:18:53,3.1,76.1,3293.375,1958.828125,87.1,12592.8046875,1864.6953125,757.9931640625,729.82421875
2024-11-13 21:18:59,10.6,76.2,3309.640625,1950.890625,87.1,12592.8046875,1864.6953125,758.0126953125,729.8349609375
2024-11-13 21:19:05,8.6,76.0,3306.0,1965.03125,87.1,12592.8046875,1864.37890625,758.029296875,729.84765625
2024-11-13 21:19:11,6.9,76.2,3319.375,1948.296875,87.1,12592.8046875,1864.328125,758.0556640625,729.8837890625
2024-11-13 21:19:17,11.1,75.9,3291.46875,1976.28125,87.1,12592.8046875,1864.30078125,758.0732421875,729.8974609375
2024-11-13 21:19:23,6.7,75.7,3281.921875,1987.6875,87.1,12592.8046875,1864.26171875,758.0888671875,729.904296875
2024-11-13 21:19:29,14.4,76.0,3300.40625,1969.421875,87.1,12592.8046875,1864.2421875,758.0888671875,729.904296875
2024-11-13 21:19:35,9.7,75.7,3281.96875,1989.796875,87.1,12592.8046875,1864.20703125,758.1005859375,729.9111328125
2024-11-13 21:19:41,23.6,76.8,3303.609375,1904.5625,87.1,12592.8046875,1867.60546875,758.1064453125,729.9267578125
2024-11-13 21:19:47,5.3,76.1,3263.171875,1959.59375,87.1,12592.8046875,1867.359375,758.125,729.9521484375
2024-11-13 21:19:53,5.4,76.0,3264.578125,1963.703125,87.1,12592.8046875,1867.3515625,758.1455078125,729.955078125
2024-11-13 21:19:59,8.1,76.1,3261.84375,1960.546875,87.1,12592.8046875,1867.34765625,758.2177734375,729.9716796875
2024-11-13 21:20:05,2.1,75.9,3257.390625,1975.125,87.1,12592.8046875,1867.2578125,758.23046875,729.9775390625
